STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1981-01,27
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1981-02,27.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1981-03,27.7
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1981-04,26.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1981-05,25.5
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1981-06,24
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1981-07,24.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1981-08,23.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1981-09,24.7
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1981-10,26.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1981-11,28.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1981-12,28
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1982-01,27.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1982-02,27.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1982-03,27.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1982-04,26.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1982-05,24.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1982-06,22.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1982-07,21.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1982-08,22.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1982-09,23.2
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1982-10,24.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1982-11,25.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1982-12,27.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1983-01,28.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1983-02,28
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1983-03,27.7
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1983-04,27.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1983-05,26.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1983-06,23.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1983-07,23
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1983-08,23.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1983-09,25.2
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1983-10,26.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1983-11,27.5
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1983-12,27.7
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1984-01,27.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1984-02,27
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1984-03,26.7
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1984-04,26.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1984-05,25.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1984-06,23.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1984-07,22.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1984-08,23.7
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1984-09,25.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1984-10,25.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1984-11,27.5
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1984-12,28.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1985-01,27.5
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1985-02,27.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1985-03,26.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1985-04,26.7
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1985-05,25.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1985-06,23.5
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1985-07,22.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1985-08,24.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1985-09,23.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1985-10,26.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1985-11,27.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1985-12,27.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1986-01,27.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1986-02,27.7
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1986-03,27.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1986-04,26.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1986-05,25.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1986-06,24.2
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1986-07,24.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1986-08,23.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1986-09,24.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1986-10,26.7
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1986-11,27.7
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1986-12,27.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1987-01,28.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1987-02,27.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1987-03,27
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1987-04,26.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1987-05,25.7
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1987-06,24.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1987-07,22.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1987-08,23.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1987-09,25.2
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1987-10,25.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1987-11,28
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1987-12,28.5
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1988-01,28.2
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1988-02,27.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1988-03,
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1988-04,27.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1988-05,26.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1988-06,23.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1988-07,25
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1988-08,25.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1988-09,25.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1988-10,27.2
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1988-11,28.2
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1988-12,27.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1989-01,27.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1989-02,27.2
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1989-03,26.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1989-04,26.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1989-05,25.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1989-06,24.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1989-07,24.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1989-08,23.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1989-09,25.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1989-10,26.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1989-11,27.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1989-12,26.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1990-01,27.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1990-02,27.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1990-03,26.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1990-04,26.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1990-05,26.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1990-06,24.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1990-07,24.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1990-08,22.2
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1990-09,23.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1990-10,25.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1990-11,27.7
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1990-12,29.5
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1991-01,28.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1991-02,27.5
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1991-03,26.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1991-04,26.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1991-05,24.5
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1991-06,23.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1991-07,22.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1991-08,23.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1991-09,23.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1991-10,25.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1991-11,26.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1991-12,28.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1992-01,27.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1992-02,28.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1992-03,27.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1992-04,26.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1992-05,26.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1992-06,22.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1992-07,23.5
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1992-08,24
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1992-09,25.2
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1992-10,25.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1992-11,27.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1992-12,27.2
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1993-01,26.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1993-02,27.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1993-03,27
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1993-04,26.2
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1993-05,25
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1993-06,24.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1993-07,23.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1993-08,22.5
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1993-09,24.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1993-10,25.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1993-11,27.2
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1993-12,27.7
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1994-01,28.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1994-02,27.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1994-03,27.2
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1994-04,25.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1994-05,25.4
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1994-06,23
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1994-07,22.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1994-08,23.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1994-09,22.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1994-10,25.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1994-11,26.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1994-12,27.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1995-01,27.7
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1995-02,27.5
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1995-03,26.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1995-04,26
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1995-05,25.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1995-06,24
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1995-07,23.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1995-08,24.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1995-09,24.7
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1995-10,26.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1995-11,28.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1995-12,28.5
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1996-01,27.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1996-02,27
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1996-03,26.5
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1996-04,27.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1996-05,25.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1996-06,24.2
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1996-07,
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1996-08,23.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1996-09,24.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1996-10,26.7
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1996-11,26.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1996-12,27.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1997-01,27
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1997-02,26.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1997-03,26.9
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1997-04,25
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1997-05,24
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1997-06,23.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1997-07,23.1
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1997-08,21.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1997-09,23.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1997-10,24.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1997-11,26.3
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1997-12,28
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1998-01,28.5
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1998-02,27.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1998-03,26.8
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1998-04,27.6
ASN00028008,"LOCKHART RIVER AIRPORT, AS",-12.785,143.3047,18.5,1998-05,26.5
